season,gameDate,gameID,period,eventOrder,teamName,playerName,gameTime,eventText,eventType,eventSubType,homeScore,homeTeam,awayScore,awayTeam,x,y
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,114,SC DHfK Leipzig,Ahmed Moustafa Khairi Nasralla,41:23:00,Ball Technical Fault,technicalFault,ballFault,18,SC DHfK Leipzig,15,HSG Wetzlar,25.39,47.6
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,115,HSG Wetzlar,NA,42:07:00,Goalkeeper Change,goalKeeperChange,NA,18,SC DHfK Leipzig,15,HSG Wetzlar,NA,NA
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,116,HSG Wetzlar,Niklas Theiß,42:37:00,Nine Metre Goal Missed,goal,nineMetre,18,SC DHfK Leipzig,15,HSG Wetzlar,73.7,49.66
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,117,HSG Wetzlar,Anadin Suljakovic,42:42:00,Goalkeeper Change,goalKeeperChange,NA,18,SC DHfK Leipzig,15,HSG Wetzlar,NA,NA
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,118,HSG Wetzlar,Anadin Suljakovic,42:43:00,Goalkeeper Change,goalKeeperChange,NA,18,SC DHfK Leipzig,15,HSG Wetzlar,NA,NA
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,119,HSG Wetzlar,Anadin Suljakovic,42:43:00,Goalkeeper Change,goalKeeperChange,NA,18,SC DHfK Leipzig,15,HSG Wetzlar,NA,NA
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,120,HSG Wetzlar,Anadin Suljakovic,42:43:00,Goalkeeper Change,goalKeeperChange,NA,18,SC DHfK Leipzig,15,HSG Wetzlar,NA,NA
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,121,HSG Wetzlar,Anadin Suljakovic,42:43:00,Goalkeeper Change,goalKeeperChange,NA,18,SC DHfK Leipzig,15,HSG Wetzlar,NA,NA
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,122,HSG Wetzlar,Anadin Suljakovic,42:43:00,Goalkeeper Change,goalKeeperChange,NA,18,SC DHfK Leipzig,15,HSG Wetzlar,NA,NA
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,123,HSG Wetzlar,Anadin Suljakovic,42:43:00,Goalkeeper Change,goalKeeperChange,NA,18,SC DHfK Leipzig,15,HSG Wetzlar,NA,NA
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,124,HSG Wetzlar,Anadin Suljakovic,42:44:00,Goalkeeper Change,goalKeeperChange,NA,18,SC DHfK Leipzig,15,HSG Wetzlar,NA,NA
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,125,HSG Wetzlar,Anadin Suljakovic,42:44:00,Goalkeeper Change,goalKeeperChange,NA,18,SC DHfK Leipzig,15,HSG Wetzlar,NA,NA
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,126,HSG Wetzlar,Anadin Suljakovic,42:44:00,Goalkeeper Change,goalKeeperChange,NA,18,SC DHfK Leipzig,15,HSG Wetzlar,NA,NA
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,127,HSG Wetzlar,Anadin Suljakovic,42:44:00,Goalkeeper Change,goalKeeperChange,NA,18,SC DHfK Leipzig,15,HSG Wetzlar,NA,NA
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,128,HSG Wetzlar,Anadin Suljakovic,42:45:00,Goalkeeper Change,goalKeeperChange,NA,18,SC DHfK Leipzig,15,HSG Wetzlar,NA,NA
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,129,SC DHfK Leipzig,Franz Semper,43:31:00,Nine Metre Goal Made,goal,nineMetre,19,SC DHfK Leipzig,15,HSG Wetzlar,26.04,48.29
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,130,HSG Wetzlar,Niklas Theiß,44:20:00,Six Metre Goal Missed,goal,sixMetre,19,SC DHfK Leipzig,15,HSG Wetzlar,79.11,76.57
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,131,SC DHfK Leipzig,Adam Lönn,44:50:00,Ball Technical Fault,technicalFault,ballFault,19,SC DHfK Leipzig,15,HSG Wetzlar,26.23,55.97
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,132,HSG Wetzlar,David Cyrill Akakpo,44:56:00,Ball Technical Fault,technicalFault,ballFault,19,SC DHfK Leipzig,15,HSG Wetzlar,70.45,50.21
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,133,HSG Wetzlar,NA,45:37:00,Time Out by Team,timeOut,team,19,SC DHfK Leipzig,15,HSG Wetzlar,26.04,48.29
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,134,HSG Wetzlar,Ahmed Nafea,46:01:00,Wing Goal Missed,goal,wing,19,SC DHfK Leipzig,15,HSG Wetzlar,90.91,11.11
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,135,SC DHfK Leipzig,Ahmed Moustafa Khairi Nasralla,46:47:00,Ball Technical Fault,technicalFault,ballFault,19,SC DHfK Leipzig,15,HSG Wetzlar,30.13,57.2
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,136,HSG Wetzlar,Ahmed Nafea,46:47:00,Six Metre Goal Made,goal,sixMetre,19,SC DHfK Leipzig,16,HSG Wetzlar,78.44,39.23
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,137,HSG Wetzlar,Stefan Cavor,46:47:00,Assist,assist,NA,19,SC DHfK Leipzig,16,HSG Wetzlar,NA,NA
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,138,SC DHfK Leipzig,Franz Semper,47:12:00,Six Metre Goal Made,goal,sixMetre,20,SC DHfK Leipzig,16,HSG Wetzlar,23.27,39.75
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,139,HSG Wetzlar,Josip Simic,47:25:00,Six Metre Goal Made,goal,sixMetre,20,SC DHfK Leipzig,17,HSG Wetzlar,82.38,71.55
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,140,HSG Wetzlar,Stefan Cavor,47:25:00,Assist,assist,NA,20,SC DHfK Leipzig,17,HSG Wetzlar,NA,NA
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,141,SC DHfK Leipzig,Ahmed Moustafa Khairi Nasralla,48:42:00,Rule Technical Fault,technicalFault,ruleFault,20,SC DHfK Leipzig,17,HSG Wetzlar,25.19,61.73
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,142,HSG Wetzlar,Josip Simic,48:53:00,Six Metre Goal Made,goal,sixMetre,20,SC DHfK Leipzig,18,HSG Wetzlar,77.86,34.98
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,143,HSG Wetzlar,Stefan Cavor,48:53:00,Assist,assist,NA,20,SC DHfK Leipzig,18,HSG Wetzlar,NA,NA
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,144,SC DHfK Leipzig,Franz Semper,49:28:00,Six Metre Goal Missed,goal,sixMetre,20,SC DHfK Leipzig,18,HSG Wetzlar,20.19,35.67
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,145,SC DHfK Leipzig,NA,49:34:00,Time Out by Team,timeOut,team,20,SC DHfK Leipzig,18,HSG Wetzlar,74.87,32.37
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,146,HSG Wetzlar,Stefan Cavor,49:35:00,Nine Metre Goal Made,goal,nineMetre,20,SC DHfK Leipzig,19,HSG Wetzlar,74.87,32.37
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,147,SC DHfK Leipzig,Blær Hinriksson,49:50:00,Six Metre Goal Missed,goal,sixMetre,20,SC DHfK Leipzig,19,HSG Wetzlar,21.3,40.88
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,148,HSG Wetzlar,Josip Simic,50:03:00,Six Metre Goal Missed,goal,sixMetre,20,SC DHfK Leipzig,19,HSG Wetzlar,80.3,44.98
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,149,HSG Wetzlar,Ahmed Nafea,50:05:00,Six Metre Goal Missed,goal,sixMetre,20,SC DHfK Leipzig,19,HSG Wetzlar,80.59,39.75
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,150,SC DHfK Leipzig,Blær Hinriksson,50:36:00,Seven Metre Penalty Awarded,sevenMetrePenalty,awarded,20,SC DHfK Leipzig,19,HSG Wetzlar,75,31.69
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,151,HSG Wetzlar,Stefan Cavor,50:36:00,Seven Metre Penalty Caused,sevenMetrePenalty,caused,20,SC DHfK Leipzig,19,HSG Wetzlar,75,31.69
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,152,SC DHfK Leipzig,Blær Hinriksson,50:36:00,Seven Metre Penalty Missed,goal,sevenMetrePenalty,20,SC DHfK Leipzig,19,HSG Wetzlar,75,31.69
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,153,HSG Wetzlar,NA,50:48:00,Goalkeeper Change,goalKeeperChange,NA,20,SC DHfK Leipzig,19,HSG Wetzlar,NA,NA
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,154,HSG Wetzlar,Anadin Suljakovic,51:32:00,Goalkeeper Change,goalKeeperChange,NA,20,SC DHfK Leipzig,19,HSG Wetzlar,NA,NA
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,155,HSG Wetzlar,Josip Simic,51:34:00,Rule Technical Fault,technicalFault,ruleFault,20,SC DHfK Leipzig,19,HSG Wetzlar,73.12,47.05
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,156,SC DHfK Leipzig,Moritz Preuss,51:37:00,Rule Technical Fault,technicalFault,ruleFault,20,SC DHfK Leipzig,19,HSG Wetzlar,21.69,44.86
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,157,HSG Wetzlar,Nikola Grahovac,52:24:00,Six Metre Goal Made,goal,sixMetre,20,SC DHfK Leipzig,20,HSG Wetzlar,81.29,71.97
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,158,HSG Wetzlar,Stefan Cavor,52:24:00,Assist,assist,NA,20,SC DHfK Leipzig,20,HSG Wetzlar,NA,NA
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,159,SC DHfK Leipzig,Blær Hinriksson,52:31:00,Six Metre Goal Made,goal,sixMetre,21,SC DHfK Leipzig,20,HSG Wetzlar,22.14,41.98
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,160,SC DHfK Leipzig,Moritz Preuss,52:31:00,Assist,assist,NA,21,SC DHfK Leipzig,20,HSG Wetzlar,NA,NA
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,161,HSG Wetzlar,Stefan Cavor,52:58:00,Nine Metre Goal Made,goal,nineMetre,21,SC DHfK Leipzig,21,HSG Wetzlar,72.79,37.72
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,162,SC DHfK Leipzig,Ahmed Moustafa Khairi Nasralla,53:29:00,Six Metre Goal Made,goal,sixMetre,22,SC DHfK Leipzig,21,HSG Wetzlar,22.47,40.74
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,163,HSG Wetzlar,Stefan Cavor,54:27:00,Seven Metre Penalty Awarded,sevenMetrePenalty,awarded,22,SC DHfK Leipzig,21,HSG Wetzlar,22.47,40.74
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,164,SC DHfK Leipzig,Moritz Preuss,54:27:00,Seven Metre Penalty Caused,sevenMetrePenalty,caused,22,SC DHfK Leipzig,21,HSG Wetzlar,22.47,40.74
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,165,HSG Wetzlar,Ahmed Nafea,54:27:00,Seven Metre Penalty Made,goal,sevenMetrePenalty,22,SC DHfK Leipzig,22,HSG Wetzlar,22.47,40.74
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,166,SC DHfK Leipzig,Ahmed Moustafa Khairi Nasralla,54:50:00,Six Metre Goal Missed,goal,sixMetre,22,SC DHfK Leipzig,22,HSG Wetzlar,20.06,43.21
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,167,HSG Wetzlar,Stefan Cavor,55:06:00,Six Metre Goal Made,goal,sixMetre,22,SC DHfK Leipzig,23,HSG Wetzlar,77.86,36.76
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,168,SC DHfK Leipzig,Lucas Krzikalla,55:45:00,Six Metre Goal Missed,goal,sixMetre,22,SC DHfK Leipzig,23,HSG Wetzlar,18.02,72.38
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,169,HSG Wetzlar,Philipp Ahouansou,56:41:00,Nine Metre Goal Made,goal,nineMetre,22,SC DHfK Leipzig,24,HSG Wetzlar,73.77,40.74
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,170,SC DHfK Leipzig,NA,56:56:00,Time Out by Team,timeOut,team,22,SC DHfK Leipzig,24,HSG Wetzlar,73.77,40.74
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,171,SC DHfK Leipzig,Adam Lönn,57:08:00,Six Metre Goal Missed,goal,sixMetre,22,SC DHfK Leipzig,24,HSG Wetzlar,17.33,74.69
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,172,HSG Wetzlar,Ahmed Nafea,57:48:00,Six Metre Goal Made,goal,sixMetre,22,SC DHfK Leipzig,25,HSG Wetzlar,78.44,51.85
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,173,HSG Wetzlar,Stefan Cavor,57:48:00,Assist,assist,NA,22,SC DHfK Leipzig,25,HSG Wetzlar,NA,NA
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,174,SC DHfK Leipzig,Ahmed Moustafa Khairi Nasralla,57:59:00,Six Metre Goal Made,goal,sixMetre,23,SC DHfK Leipzig,25,HSG Wetzlar,21.17,46.23
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,175,SC DHfK Leipzig,Ahmed Moustafa Khairi Nasralla,58:03:00,Six Metre Goal Made,goal,sixMetre,24,SC DHfK Leipzig,25,HSG Wetzlar,23.12,39.51
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,176,HSG Wetzlar,Ahmed Nafea,58:31:00,Wing Goal Missed,goal,wing,24,SC DHfK Leipzig,25,HSG Wetzlar,89.55,12.62
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,177,SC DHfK Leipzig,Lucas Krzikalla,58:43:00,Wing Goal Missed,goal,wing,24,SC DHfK Leipzig,25,HSG Wetzlar,11.43,11.8
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,178,HSG Wetzlar,Tizian Weimer,59:07:00,Wing Goal Missed,goal,wing,24,SC DHfK Leipzig,25,HSG Wetzlar,90.5,87.24
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,179,HSG Wetzlar,NA,59:31:00,Time Out by Team,timeOut,team,24,SC DHfK Leipzig,25,HSG Wetzlar,21.17,46.23
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,180,HSG Wetzlar,Stefan Cavor,59:55:00,Nine Metre Goal Missed,goal,nineMetre,24,SC DHfK Leipzig,25,HSG Wetzlar,74.35,59.12
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,181,SC DHfK Leipzig,William Bogojevic,60:00:00,Back Court Goal Missed,goal,backCourt,24,SC DHfK Leipzig,25,HSG Wetzlar,24.36,44.24
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,182,SC DHfK Leipzig,William Bogojevic,60:00:00,Nine Metre Goal Missed,goal,nineMetre,24,SC DHfK Leipzig,25,HSG Wetzlar,26.04,43.35
2025,9/7/2025,e3d82873-5ca5-11f0-abed-cb70ad9a9de9,2,183,HSG Wetzlar,Philipp Ahouansou,60:00:00,Block,block,NA,24,SC DHfK Leipzig,25,HSG Wetzlar,26.04,43.35
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,1,FRISCH AUF! Göppingen,Kristian Sæverås,0:00,Goalkeeper Change,goalKeeperChange,NA,0,HC Erlangen,0,FRISCH AUF! Göppingen,NA,NA
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,2,HC Erlangen,Khalifa Ghedbane,0:00,Goalkeeper Change,goalKeeperChange,NA,0,HC Erlangen,0,FRISCH AUF! Göppingen,NA,NA
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,3,FRISCH AUF! Göppingen,Ymir Örn Gislason,0:56,Seven Metre Penalty Awarded,sevenMetrePenalty,awarded,0,HC Erlangen,0,FRISCH AUF! Göppingen,NA,NA
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,4,HC Erlangen,Maciej Gebala,0:56,Seven Metre Penalty Caused,sevenMetrePenalty,caused,0,HC Erlangen,0,FRISCH AUF! Göppingen,NA,NA
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,5,FRISCH AUF! Göppingen,Marcel Schiller,0:56,Seven Metre Penalty Made,goal,sevenMetrePenalty,0,HC Erlangen,1,FRISCH AUF! Göppingen,NA,NA
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,6,HC Erlangen,Christoph Steinert,1:36,Wing Goal Missed,goal,wing,0,HC Erlangen,1,FRISCH AUF! Göppingen,8.16,11.08
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,7,FRISCH AUF! Göppingen,Oskar Sunnefeldt,1:50,Six Metre Goal Made,goal,sixMetre,0,HC Erlangen,2,FRISCH AUF! Göppingen,81.85,18.81
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,8,HC Erlangen,Maciej Gebala,2:36,Six Metre Goal Made,goal,sixMetre,1,HC Erlangen,2,FRISCH AUF! Göppingen,20.46,43.04
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,9,HC Erlangen,Viggó Kristjánsson,2:36,Assist,assist,NA,1,HC Erlangen,2,FRISCH AUF! Göppingen,NA,NA
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,10,FRISCH AUF! Göppingen,Ludvig Hallbäck,3:21,Six Metre Goal Made,goal,sixMetre,1,HC Erlangen,3,FRISCH AUF! Göppingen,82.46,77.58
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,11,FRISCH AUF! Göppingen,David Schmidt,3:38,Yellow Card,yellowCard,NA,1,HC Erlangen,3,FRISCH AUF! Göppingen,82.46,77.58
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,12,HC Erlangen,Maciej Gebala,4:11,Six Metre Goal Made,goal,sixMetre,2,HC Erlangen,3,FRISCH AUF! Göppingen,22.05,41.75
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,13,HC Erlangen,Sander Andreassen Øverjordet,4:11,Assist,assist,NA,2,HC Erlangen,3,FRISCH AUF! Göppingen,NA,NA
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,14,FRISCH AUF! Göppingen,Oskar Sunnefeldt,4:41,Nine Metre Goal Missed,goal,nineMetre,2,HC Erlangen,3,FRISCH AUF! Göppingen,72.35,17.53
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,15,HC Erlangen,Christopher Bissel,4:47,Six Metre Goal Made,goal,sixMetre,3,HC Erlangen,3,FRISCH AUF! Göppingen,21.44,47.42
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,16,HC Erlangen,Viggó Kristjánsson,4:47,Assist,assist,NA,3,HC Erlangen,3,FRISCH AUF! Göppingen,NA,NA
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,17,FRISCH AUF! Göppingen,Ludvig Hallbäck,5:01,Six Metre Goal Missed,goal,sixMetre,3,HC Erlangen,3,FRISCH AUF! Göppingen,77.59,52.06
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,18,HC Erlangen,Milos Kos,5:15,Ball Technical Fault,technicalFault,ballFault,3,HC Erlangen,3,FRISCH AUF! Göppingen,29.48,48.97
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,19,FRISCH AUF! Göppingen,Oskar Sunnefeldt,5:55,Rule Technical Fault,technicalFault,ruleFault,3,HC Erlangen,3,FRISCH AUF! Göppingen,83.19,79.64
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,20,HC Erlangen,Christopher Bissel,6:03,Ball Technical Fault,technicalFault,ballFault,3,HC Erlangen,3,FRISCH AUF! Göppingen,60.66,51.29
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,21,FRISCH AUF! Göppingen,David Schmidt,6:20,Six Metre Goal Missed,goal,sixMetre,3,HC Erlangen,3,FRISCH AUF! Göppingen,77.71,46.39
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,22,FRISCH AUF! Göppingen,Tim Goßner,6:58,Wing Goal Missed,goal,wing,3,HC Erlangen,3,FRISCH AUF! Göppingen,91.11,94.07
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,23,HC Erlangen,Christopher Bissel,7:07,Wing Goal Missed,goal,wing,3,HC Erlangen,3,FRISCH AUF! Göppingen,8.53,90.72
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,24,FRISCH AUF! Göppingen,Oskar Sunnefeldt,7:18,Nine Metre Goal Missed,goal,nineMetre,3,HC Erlangen,3,FRISCH AUF! Göppingen,73.57,18.56
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,25,HC Erlangen,Christoph Steinert,7:18,Block,block,NA,3,HC Erlangen,3,FRISCH AUF! Göppingen,73.57,18.56
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,26,FRISCH AUF! Göppingen,Ludvig Hallbäck,7:52,Six Metre Goal Made,goal,sixMetre,3,HC Erlangen,4,FRISCH AUF! Göppingen,78.08,39.95
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,27,HC Erlangen,Viggó Kristjánsson,8:35,Six Metre Goal Made,goal,sixMetre,4,HC Erlangen,4,FRISCH AUF! Göppingen,18.94,22.34
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,28,FRISCH AUF! Göppingen,David Schmidt,9:14,Six Metre Goal Made,goal,sixMetre,4,HC Erlangen,5,FRISCH AUF! Göppingen,80.93,77.66
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,29,HC Erlangen,Milos Kos,9:26,Six Metre Goal Made,goal,sixMetre,5,HC Erlangen,5,FRISCH AUF! Göppingen,21.68,45.1
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,30,FRISCH AUF! Göppingen,Marcel Schiller,9:56,Wing Goal Made,goal,wing,5,HC Erlangen,6,FRISCH AUF! Göppingen,90.86,6.19
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,31,FRISCH AUF! Göppingen,Oskar Neudeck,9:56,Assist,assist,NA,5,HC Erlangen,6,FRISCH AUF! Göppingen,NA,NA
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,32,HC Erlangen,Maciej Gebala,10:38,Six Metre Goal Missed,goal,sixMetre,5,HC Erlangen,6,FRISCH AUF! Göppingen,22.41,43.81
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,33,FRISCH AUF! Göppingen,Ludvig Jurmala Aström,11:12,Six Metre Goal Missed,goal,sixMetre,5,HC Erlangen,6,FRISCH AUF! Göppingen,81.83,22.89
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,34,HC Erlangen,Maciej Gebala,11:26,Six Metre Goal Made,goal,sixMetre,6,HC Erlangen,6,FRISCH AUF! Göppingen,16.62,20.98
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,35,HC Erlangen,Viggó Kristjánsson,11:26,Assist,assist,NA,6,HC Erlangen,6,FRISCH AUF! Göppingen,NA,NA
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,36,FRISCH AUF! Göppingen,Oskar Neudeck,11:37,Rule Technical Fault,technicalFault,ruleFault,6,HC Erlangen,6,FRISCH AUF! Göppingen,82.83,20.36
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,37,HC Erlangen,Viggó Kristjánsson,12:39,Six Metre Goal Made,goal,sixMetre,7,HC Erlangen,6,FRISCH AUF! Göppingen,22.29,50.14
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,38,FRISCH AUF! Göppingen,Ludvig Jurmala Aström,13:22,Six Metre Goal Made,goal,sixMetre,7,HC Erlangen,7,FRISCH AUF! Göppingen,77.22,43.81
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,39,FRISCH AUF! Göppingen,Ludvig Hallbäck,13:22,Assist,assist,NA,7,HC Erlangen,7,FRISCH AUF! Göppingen,NA,NA
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,40,HC Erlangen,Maciej Gebala,14:02,Six Metre Goal Made,goal,sixMetre,8,HC Erlangen,7,FRISCH AUF! Göppingen,20.95,48.71
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,41,HC Erlangen,Viggó Kristjánsson,14:02,Assist,assist,NA,8,HC Erlangen,7,FRISCH AUF! Göppingen,NA,NA
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,42,FRISCH AUF! Göppingen,Ludvig Hallbäck,14:52,Nine Metre Goal Made,goal,nineMetre,8,HC Erlangen,8,FRISCH AUF! Göppingen,70.4,52.84
2025,9/6/2025,e63ed68d-5ca5-11f0-9337-51a43a77a48d,1,43,HC Erlangen,Milos Kos,15:29,Nine Metre Goal Made,goal,nineMetre,9,HC Erlangen,8,FRISCH AUF! Göppingen,27.04,54.9
