"Season","GameDate","TeamName","OpponentName","Score","GameId"
1986,1986-10-26,"TSV Milbertshofen","VfL Hameln","27:20","450f87c0-395f-11ef-adb7-bd8798c50695"
1986,1987-05-02,"TuS Schutterwald","THW Kiel","25:25","44b9b907-395f-11ef-9bde-bd8798c50695"
1986,1986-09-27,"TuS Hofweier","TSV Milbertshofen","19:23","44dd38c7-395f-11ef-b864-bd8798c50695"
1986,1986-11-22,"FRISCH AUF! Göppingen","TV Großwallstadt","20:24","41337828-395f-11ef-a9c8-bd8798c50695"
1985,1985-11-29,"FRISCH AUF! Göppingen","MTSV Schwabing","27:31","523e03e1-395f-11ef-84e1-113280a00fa0"
1986,1987-05-02,"TBV Lemgo Lippe","OSC Dortmund","25:17","4eed02a1-395f-11ef-9969-113280a00fa0"
1986,1987-03-07,"FRISCH AUF! Göppingen","OSC Dortmund","20:16","4f42eed9-395f-11ef-b1c2-113280a00fa0"
1986,1987-04-04,"FRISCH AUF! Göppingen","TBV Lemgo Lippe","23:22","4ed1cea7-395f-11ef-8bf4-113280a00fa0"
1985,1985-11-02,"TuS Hofweier","TuSEM Essen","19:15","50a25dc3-395f-11ef-914b-113280a00fa0"
1986,1986-10-04,"VfL Gummersbach","TuS Hofweier","24:18","423db6ae-395f-11ef-8ea1-bd8798c50695"
1986,1986-11-07,"MTSV Schwabing","SG Flensburg-Handewitt","30:26","4d226a1f-395f-11ef-af34-113280a00fa0"
1986,1987-04-15,"THW Kiel","SG Flensburg-Handewitt","24:22","4488430d-395f-11ef-9f6e-bd8798c50695"
1986,1987-04-25,"FRISCH AUF! Göppingen","SG Flensburg-Handewitt","16:20","4fd33ca6-395f-11ef-8793-113280a00fa0"
1986,1986-12-20,"TuS Schutterwald","TBV Lemgo Lippe","24:18","4ea7c5eb-395f-11ef-aea1-113280a00fa0"
1986,1986-12-13,"THW Kiel","TuS Schutterwald","30:14","442c8371-395f-11ef-a682-bd8798c50695"
1986,1987-04-15,"TSV Milbertshofen","TuS Schutterwald","33:24","45c458ab-395f-11ef-bfc5-bd8798c50695"
1986,1986-09-27,"FRISCH AUF! Göppingen","VfL Hameln","20:18","4f6c3c79-395f-11ef-b636-113280a00fa0"
1986,1986-12-27,"FRISCH AUF! Göppingen","HSG Düsseldorf","29:18","46859f3e-395f-11ef-a0bc-bd8798c50695"
1986,1987-04-25,"VfL Gummersbach","TBV Lemgo Lippe","30:24","437cb944-395f-11ef-9cac-bd8798c50695"
1986,1986-09-21,"HSG Düsseldorf","FRISCH AUF! Göppingen","24:26","4604ea0d-395f-11ef-ae63-bd8798c50695"
1986,1987-05-02,"TuSEM Essen","VfL Gummersbach","17:19","4097741a-395f-11ef-83a3-bd8798c50695"
1986,1987-03-11,"VfL Gummersbach","SG Flensburg-Handewitt","21:18","4305485c-395f-11ef-9b1a-bd8798c50695"
1986,1986-09-13,"SG Flensburg-Handewitt","VfL Hameln","21:25","4fe07916-395f-11ef-9fb2-113280a00fa0"
1986,1987-01-10,"SG Flensburg-Handewitt","OSC Dortmund","18:15","4f34ab87-395f-11ef-9f78-113280a00fa0"
1986,1987-04-25,"TSV Milbertshofen","TuSEM Essen","26:20","4088ced7-395f-11ef-80a0-bd8798c50695"
1986,1986-11-19,"TuSEM Essen","HSG Düsseldorf","20:17","395c1fe7-395f-11ef-9f69-1147bfe3140c"
1986,1986-10-04,"TBV Lemgo Lippe","MTSV Schwabing","25:25","4d127147-395f-11ef-88be-113280a00fa0"
1986,1987-05-02,"SG Flensburg-Handewitt","HSG Düsseldorf","20:21","4ce6224e-395f-11ef-bb96-113280a00fa0"
1986,1986-11-01,"TV Großwallstadt","MTSV Schwabing","24:22","40f65ac1-395f-11ef-b766-bd8798c50695"
1986,1986-09-13,"TV Großwallstadt","TSV Milbertshofen","28:17","40a659ff-395f-11ef-8aad-bd8798c50695"
1986,1986-11-19,"TV Großwallstadt","TuS Hofweier","24:16","41239c11-395f-11ef-99bc-bd8798c50695"
1986,1986-12-21,"HSG Düsseldorf","TuS Hofweier","24:19","4675a631-395f-11ef-b9b1-bd8798c50695"
1986,1987-03-18,"OSC Dortmund","HSG Düsseldorf","14:13","4caa360f-395f-11ef-aed7-113280a00fa0"
1986,1987-03-25,"TuSEM Essen","FRISCH AUF! Göppingen","26:12","404c3459-395f-11ef-8232-bd8798c50695"
1986,1987-04-01,"MTSV Schwabing","TuS Hofweier","24:20","4d952e69-395f-11ef-8b1b-113280a00fa0"
1986,1987-03-21,"TBV Lemgo Lippe","TuS Hofweier","19:22","4e34ef0c-395f-11ef-af62-113280a00fa0"
1986,1986-11-01,"VfL Hameln","VfL Gummersbach","17:18","426fb173-395f-11ef-a195-bd8798c50695"
1986,1986-10-25,"TBV Lemgo Lippe","SG Flensburg-Handewitt","21:16","4e79f224-395f-11ef-ad52-113280a00fa0"
1986,1986-12-27,"TuS Hofweier","VfL Hameln","27:17","4e1716ed-395f-11ef-a61e-113280a00fa0"
1986,1987-04-18,"TBV Lemgo Lippe","TSV Milbertshofen","27:30","45d5f146-395f-11ef-9f42-bd8798c50695"
1986,1986-12-14,"HSG Düsseldorf","SG Flensburg-Handewitt","24:14","4665957d-395f-11ef-8d90-bd8798c50695"
1985,1986-01-11,"GWD Minden","FRISCH AUF! Göppingen","30:15","670f0a92-395f-11ef-bc73-bd8798c50695"
1986,1987-03-22,"TuSEM Essen","SG Flensburg-Handewitt","24:19","403c8569-395f-11ef-b46b-bd8798c50695"
1986,1987-01-14,"TSV Milbertshofen","HSG Düsseldorf","22:19","458a3d8c-395f-11ef-9e89-bd8798c50695"
1986,1986-10-04,"OSC Dortmund","SG Flensburg-Handewitt","22:19","4efbb52d-395f-11ef-8486-113280a00fa0"
1986,1987-04-01,"TuSEM Essen","VfL Hameln","26:19","405c1f08-395f-11ef-b321-bd8798c50695"
1986,1987-03-21,"VfL Gummersbach","VfL Hameln","22:16","4325c2e9-395f-11ef-af6f-bd8798c50695"
1986,1987-01-03,"OSC Dortmund","TV Großwallstadt","22:24","417f6303-395f-11ef-92ff-bd8798c50695"
1986,1986-11-04,"OSC Dortmund","VfL Hameln","15:14","4f186906-395f-11ef-904f-113280a00fa0"
1986,1987-04-08,"TuSEM Essen","TuS Schutterwald","22:13","407ab2a3-395f-11ef-86bf-bd8798c50695"
1986,1986-11-15,"SG Flensburg-Handewitt","TV Großwallstadt","20:24","41143396-395f-11ef-8fcd-bd8798c50695"
1986,1987-01-03,"TBV Lemgo Lippe","TuSEM Essen","22:18","39c3efb6-395f-11ef-b015-1147bfe3140c"
1986,1986-09-13,"FRISCH AUF! Göppingen","THW Kiel","19:20","438cd745-395f-11ef-af71-bd8798c50695"
1984,1985-03-30,"THW Kiel","Füchse Berlin","29:22","6ad74129-395f-11ef-86d7-bd8798c50695"
1986,1986-11-19,"MTSV Schwabing","FRISCH AUF! Göppingen","27:22","4d3f672d-395f-11ef-ab40-113280a00fa0"
1986,1986-09-27,"TV Großwallstadt","OSC Dortmund","22:16","40c661be-395f-11ef-a546-bd8798c50695"
1986,1986-10-04,"THW Kiel","TuSEM Essen","15:16","38e9afb0-395f-11ef-8954-1147bfe3140c"
1984,1985-05-03,"HSG Düsseldorf","TBV Lemgo Lippe","22:16","75e5668a-395f-11ef-b6d9-bd8798c50695"
1986,1986-09-13,"TuS Hofweier","HSG Düsseldorf","22:22","45f3d91c-395f-11ef-8053-bd8798c50695"
1986,1986-09-20,"THW Kiel","TBV Lemgo Lippe","29:26","439c86be-395f-11ef-b91a-bd8798c50695"
1986,1986-10-26,"TuSEM Essen","TV Großwallstadt","19:18","390a9bd6-395f-11ef-b554-1147bfe3140c"
1986,1986-12-06,"TV Großwallstadt","HSG Düsseldorf","20:19","4142dd02-395f-11ef-9282-bd8798c50695"
1986,1986-12-20,"TSV Milbertshofen","TV Großwallstadt","25:24","4161a675-395f-11ef-8ba2-bd8798c50695"
1986,1987-03-17,"MTSV Schwabing","TBV Lemgo Lippe","26:17","4d78f46a-395f-11ef-9892-113280a00fa0"
1986,1987-05-02,"TuS Hofweier","FRISCH AUF! Göppingen","36:30","4e51a7bb-395f-11ef-9e7a-113280a00fa0"
1986,1987-04-18,"TuS Schutterwald","VfL Gummersbach","18:14","436d1ffe-395f-11ef-939f-bd8798c50695"
1986,1986-11-08,"TuS Schutterwald","HSG Düsseldorf","16:19","46341dbe-395f-11ef-991e-bd8798c50695"
1986,1986-11-22,"TuS Hofweier","SG Flensburg-Handewitt","25:21","4dfcbef9-395f-11ef-91d0-113280a00fa0"
1986,1987-04-04,"TuS Hofweier","TuSEM Essen","19:18","406ad742-395f-11ef-a21d-bd8798c50695"
1986,1987-03-26,"SG Flensburg-Handewitt","MTSV Schwabing","25:24","4d8732d7-395f-11ef-965c-113280a00fa0"
1986,1987-04-12,"OSC Dortmund","TSV Milbertshofen","19:22","45b20793-395f-11ef-bde5-bd8798c50695"
1986,1987-04-25,"OSC Dortmund","TuS Schutterwald","25:13","4f5dc0b9-395f-11ef-9428-113280a00fa0"
1986,1987-04-25,"HSG Düsseldorf","TV Großwallstadt","25:25","41fd69a5-395f-11ef-829b-bd8798c50695"
1986,1986-09-21,"OSC Dortmund","MTSV Schwabing","18:23","4cf47980-395f-11ef-9fad-113280a00fa0"
1986,1987-01-03,"TuS Schutterwald","MTSV Schwabing","16:22","4d6a933d-395f-11ef-b095-113280a00fa0"
1986,1987-03-06,"HSG Düsseldorf","VfL Gummersbach","16:16","42f4acdc-395f-11ef-8e4e-bd8798c50695"
1986,1986-09-28,"MTSV Schwabing","TuS Schutterwald","26:18","4d038da8-395f-11ef-8bba-113280a00fa0"
1986,1987-04-25,"VfL Hameln","MTSV Schwabing","27:18","4db35223-395f-11ef-9c38-113280a00fa0"
1986,1986-11-08,"VfL Gummersbach","TSV Milbertshofen","25:24","427ec631-395f-11ef-96d9-bd8798c50695"
1986,1986-12-09,"THW Kiel","FRISCH AUF! Göppingen","30:20","441d27ee-395f-11ef-92bc-bd8798c50695"
1986,1987-01-03,"THW Kiel","HSG Düsseldorf","20:19","444a2ff2-395f-11ef-91b0-bd8798c50695"
1986,1986-12-13,"TSV Milbertshofen","MTSV Schwabing","26:23","454d11f3-395f-11ef-a4e0-bd8798c50695"
1986,1987-03-21,"TuS Schutterwald","FRISCH AUF! Göppingen","24:26","4fa8f3b6-395f-11ef-b8ed-113280a00fa0"
1986,1987-04-04,"THW Kiel","TV Großwallstadt","21:21","41be3113-395f-11ef-8383-bd8798c50695"
1986,1986-12-10,"HSG Düsseldorf","MTSV Schwabing","22:17","465682d2-395f-11ef-8499-bd8798c50695"
1986,1987-04-18,"MTSV Schwabing","HSG Düsseldorf","21:25","4cd87e04-395f-11ef-a6a9-113280a00fa0"
1986,1986-10-10,"FRISCH AUF! Göppingen","VfL Gummersbach","18:17","424c61a5-395f-11ef-8957-bd8798c50695"
1986,1987-03-17,"TuSEM Essen","THW Kiel","28:22","402b7114-395f-11ef-88cc-bd8798c50695"
1986,1986-10-11,"TV Großwallstadt","TBV Lemgo Lippe","26:21","40e6eb2a-395f-11ef-ba67-bd8798c50695"
1986,1986-11-23,"TSV Milbertshofen","TBV Lemgo Lippe","22:21","453d64ea-395f-11ef-beef-bd8798c50695"
1986,1986-09-20,"VfL Gummersbach","TV Großwallstadt","15:17","40b6fe40-395f-11ef-9f73-bd8798c50695"
1986,1986-09-26,"HSG Düsseldorf","THW Kiel","21:20","43aadf19-395f-11ef-bc27-bd8798c50695"
1986,1987-03-08,"TV Großwallstadt","TuSEM Essen","12:12","400a7e60-395f-11ef-9b77-bd8798c50695"
1986,1986-09-20,"TuS Schutterwald","TuSEM Essen","19:23","38c8a2aa-395f-11ef-aa01-1147bfe3140c"
1985,1986-05-04,"TuSEM Essen","TuS Hofweier","22:9","517bcbcb-395f-11ef-815c-113280a00fa0"
1986,1986-11-22,"THW Kiel","OSC Dortmund","24:15","43fa1877-395f-11ef-8c8f-bd8798c50695"
1986,1986-12-20,"VfL Gummersbach","MTSV Schwabing","22:16","42d35315-395f-11ef-bd11-bd8798c50695"
1986,1987-04-11,"TV Großwallstadt","SG Flensburg-Handewitt","24:21","41cecc2f-395f-11ef-a5fc-bd8798c50695"
1986,1986-11-19,"SG Flensburg-Handewitt","THW Kiel","19:19","43eb4f02-395f-11ef-b50a-bd8798c50695"
1986,1986-10-25,"VfL Gummersbach","HSG Düsseldorf","17:19","425c42f9-395f-11ef-97c0-bd8798c50695"
1986,1986-12-06,"TBV Lemgo Lippe","VfL Gummersbach","16:16","42c2c6d4-395f-11ef-9a50-bd8798c50695"
1986,1987-01-21,"OSC Dortmund","TBV Lemgo Lippe","17:11","4eb4cd82-395f-11ef-ac29-113280a00fa0"
1986,1987-01-10,"FRISCH AUF! Göppingen","TSV Milbertshofen","27:31","457a7c75-395f-11ef-9dd7-bd8798c50695"
1986,1987-04-18,"TV Großwallstadt","FRISCH AUF! Göppingen","29:19","41ec994a-395f-11ef-94ea-bd8798c50695"
1986,1987-04-11,"TuS Schutterwald","VfL Hameln","25:18","50322053-395f-11ef-8b35-113280a00fa0"
1986,1986-10-25,"OSC Dortmund","FRISCH AUF! Göppingen","21:15","4f09ba7a-395f-11ef-a908-113280a00fa0"
1986,1987-04-04,"VfL Hameln","OSC Dortmund","17:18","4f501180-395f-11ef-939b-113280a00fa0"
1986,1986-12-10,"OSC Dortmund","TuS Hofweier","19:18","4e5f3e9c-395f-11ef-86ae-113280a00fa0"
1986,1986-11-15,"VfL Hameln","TuS Schutterwald","15:15","5021f179-395f-11ef-998a-113280a00fa0"
1986,1986-12-03,"VfL Hameln","TuSEM Essen","19:21","39753a0d-395f-11ef-b9b3-1147bfe3140c"
1986,1987-04-01,"VfL Gummersbach","THW Kiel","16:15","43481292-395f-11ef-b3c9-bd8798c50695"
1986,1986-09-27,"SG Flensburg-Handewitt","VfL Gummersbach","16:20","422e507b-395f-11ef-9427-bd8798c50695"
1986,1987-03-18,"TuS Hofweier","VfL Gummersbach","18:17","4314ee11-395f-11ef-bf37-bd8798c50695"
1986,1986-11-14,"TSV Milbertshofen","OSC Dortmund","21:26","451eb154-395f-11ef-8c7b-bd8798c50695"
1986,1986-09-20,"VfL Hameln","TuS Hofweier","20:16","4dc47d30-395f-11ef-990e-113280a00fa0"
1986,1987-03-22,"MTSV Schwabing","TV Großwallstadt","22:20","41af17a8-395f-11ef-b28c-bd8798c50695"
1986,1986-10-25,"TuS Schutterwald","TuS Hofweier","17:19","4de06224-395f-11ef-bab3-113280a00fa0"
1986,1987-04-08,"THW Kiel","TSV Milbertshofen","34:26","4478d5c4-395f-11ef-9f5b-bd8798c50695"
1986,1986-12-03,"VfL Gummersbach","TuS Schutterwald","20:14","42b1ab34-395f-11ef-b1b5-bd8798c50695"
1986,1987-04-15,"VfL Gummersbach","OSC Dortmund","20:15","435961ab-395f-11ef-b87f-bd8798c50695"
1986,1987-04-18,"SG Flensburg-Handewitt","TuS Hofweier","25:23","4e429613-395f-11ef-b3e4-113280a00fa0"
1986,1986-10-11,"TuS Hofweier","OSC Dortmund","16:14","4dd3413d-395f-11ef-86e4-113280a00fa0"
1986,1987-01-10,"HSG Düsseldorf","VfL Hameln","22:16","46960670-395f-11ef-9984-bd8798c50695"
1986,1987-01-14,"TuSEM Essen","MTSV Schwabing","21:15","39d5596d-395f-11ef-a6d0-1147bfe3140c"
1986,1986-10-11,"SG Flensburg-Handewitt","TuS Schutterwald","25:25","4fee1fd9-395f-11ef-ab5b-113280a00fa0"
1986,1987-04-11,"TBV Lemgo Lippe","HSG Düsseldorf","21:19","4cc922c9-395f-11ef-b45f-113280a00fa0"
1986,1986-10-09,"MTSV Schwabing","TuSEM Essen","19:30","38f9efde-395f-11ef-9d79-1147bfe3140c"
1986,1987-04-15,"TuS Hofweier","TV Großwallstadt","22:24","41dd7097-395f-11ef-87e3-bd8798c50695"
1986,1986-12-28,"MTSV Schwabing","OSC Dortmund","18:15","4d5d65a8-395f-11ef-a088-113280a00fa0"
1987,1987-12-20,"HSG Düsseldorf","MTSV Schwabing","26:18","28cf37e1-395f-11ef-af10-eda1a7fb9e81"
1987,1988-03-13,"SG Wallau/Massenheim","OSC Dortmund","21:20","367239c0-395f-11ef-863e-1147bfe3140c"
1987,1987-09-13,"TuSEM Essen","TuSpo Nürnberg","20:20","2b776b03-395f-11ef-b26a-eda1a7fb9e81"
1987,1988-02-06,"TSV Bayer Dormagen","OSC Dortmund","25:16","336477cc-395f-11ef-b230-1147bfe3140c"
1987,1987-09-19,"THW Kiel","MTSV Schwabing","18:17","29ff9497-395f-11ef-bc6b-eda1a7fb9e81"
1987,1987-11-08,"TSV Milbertshofen","THW Kiel","25:27","2a5e528d-395f-11ef-b6ab-eda1a7fb9e81"
1986,1986-10-12,"HSG Düsseldorf","TSV Milbertshofen","17:19","44fe9c1f-395f-11ef-9328-bd8798c50695"
1987,1988-01-23,"VfL Gummersbach","MTSV Schwabing","20:16","274bdb26-395f-11ef-91c4-eda1a7fb9e81"
1987,1987-09-30,"SG Wallau/Massenheim","THW Kiel","21:26","2a13fc7f-395f-11ef-9601-eda1a7fb9e81"
1986,1986-12-07,"TuSEM Essen","TSV Milbertshofen","23:19","398bdf9f-395f-11ef-a623-1147bfe3140c"
1986,1987-05-02,"MTSV Schwabing","TSV Milbertshofen","22:22","45e49d8e-395f-11ef-9da2-bd8798c50695"
1987,1987-10-31,"TuS Hofweier","HSG Düsseldorf","24:18","28a8d223-395f-11ef-bdc7-eda1a7fb9e81"
1986,1987-01-17,"TBV Lemgo Lippe","TV Großwallstadt","20:20","419f4a46-395f-11ef-8ac9-bd8798c50695"
1986,1987-04-15,"FRISCH AUF! Göppingen","MTSV Schwabing","26:26","4da53957-395f-11ef-8fd2-113280a00fa0"
1986,1987-04-04,"HSG Düsseldorf","TuS Schutterwald","21:18","4cbaef1e-395f-11ef-9392-113280a00fa0"
1987,1987-09-27,"TuSEM Essen","VfL Gummersbach","18:22","268361ce-395f-11ef-b067-eda1a7fb9e81"
1987,1988-02-06,"THW Kiel","SG Wallau/Massenheim","29:21","2ad85b24-395f-11ef-8acd-eda1a7fb9e81"
1987,1988-02-06,"TBV Lemgo Lippe","MTSV Schwabing","20:18","37b86864-395f-11ef-a214-1147bfe3140c"
1987,1987-10-07,"TuSpo Nürnberg","VfL Gummersbach","16:23","26a63ab1-395f-11ef-a01f-eda1a7fb9e81"
1986,1986-09-24,"TuSEM Essen","TBV Lemgo Lippe","20:18","38d89807-395f-11ef-9800-1147bfe3140c"
1986,1987-01-03,"VfL Hameln","FRISCH AUF! Göppingen","19:16","4f99e2a4-395f-11ef-b5c9-113280a00fa0"
1987,1987-12-19,"TSV Milbertshofen","TBV Lemgo Lippe","23:18","37984ff3-395f-11ef-9db2-1147bfe3140c"
1987,1987-10-03,"TBV Lemgo Lippe","SG Wallau/Massenheim","20:19","35da68ad-395f-11ef-b4a1-1147bfe3140c"
1987,1987-12-16,"THW Kiel","VfL Gummersbach","24:19","270192f7-395f-11ef-9442-eda1a7fb9e81"
1987,1988-01-06,"TuSEM Essen","TSV Milbertshofen","17:13","2c205cd9-395f-11ef-ac87-eda1a7fb9e81"
1987,1987-10-10,"TuS Hofweier","SG Wallau/Massenheim","22:18","35ea81d8-395f-11ef-b00f-1147bfe3140c"
1987,1987-10-14,"THW Kiel","TuSEM Essen","22:21","2a246bb6-395f-11ef-adb6-eda1a7fb9e81"
1987,1987-12-19,"THW Kiel","TSV Bayer Dormagen","22:15","2a80a868-395f-11ef-ba07-eda1a7fb9e81"
1987,1987-10-10,"TBV Lemgo Lippe","HSG Düsseldorf","17:17","288679ae-395f-11ef-af8a-eda1a7fb9e81"
1987,1988-03-26,"TV Großwallstadt","HSG Düsseldorf","17:17","2996ea54-395f-11ef-8490-eda1a7fb9e81"
1987,1987-09-19,"FRISCH AUF! Göppingen","TuSEM Essen","20:23","2b8864d4-395f-11ef-bcb2-eda1a7fb9e81"
1987,1988-02-06,"VfL Gummersbach","TuSEM Essen","14:14","27712425-395f-11ef-b0c3-eda1a7fb9e81"
1987,1988-04-16,"TuS Hofweier","VfL Gummersbach","16:20","280b51be-395f-11ef-82f4-eda1a7fb9e81"
1987,1988-01-06,"SG Wallau/Massenheim","HSG Düsseldorf","23:25","28efd342-395f-11ef-a90c-eda1a7fb9e81"
1986,1986-12-06,"SG Flensburg-Handewitt","FRISCH AUF! Göppingen","23:19","4f8a2a3b-395f-11ef-857d-113280a00fa0"
1986,1986-12-06,"TuS Hofweier","THW Kiel","28:28","440ea231-395f-11ef-b3ba-bd8798c50695"
1987,1988-01-03,"OSC Dortmund","FRISCH AUF! Göppingen","19:21","355b87c8-395f-11ef-997b-1147bfe3140c"
1987,1988-02-14,"HSG Düsseldorf","VfL Gummersbach","16:16","27852e1a-395f-11ef-a631-eda1a7fb9e81"
1987,1987-10-04,"TSV Milbertshofen","TV Großwallstadt","21:22","3404af53-395f-11ef-beda-1147bfe3140c"
1986,1987-05-02,"TV Großwallstadt","VfL Hameln","21:16","420e44c6-395f-11ef-a821-bd8798c50695"
1987,1988-02-20,"SG Wallau/Massenheim","TuS Hofweier","21:20","36514f84-395f-11ef-b0ef-1147bfe3140c"
1987,1988-03-26,"TBV Lemgo Lippe","VfL Gummersbach","16:18","27e7441d-395f-11ef-89b6-eda1a7fb9e81"
1987,1988-01-23,"TSV Milbertshofen","HSG Düsseldorf","20:22","291397d1-395f-11ef-8647-eda1a7fb9e81"
1987,1988-04-23,"TSV Milbertshofen","TuSEM Essen","24:23","2ccdd205-395f-11ef-b3fb-eda1a7fb9e81"
1987,1987-09-10,"OSC Dortmund","THW Kiel","22:20","29eb32d7-395f-11ef-bd40-eda1a7fb9e81"
1987,1988-02-20,"FRISCH AUF! Göppingen","VfL Gummersbach","18:16","27b387dd-395f-11ef-afb2-eda1a7fb9e81"
1987,1988-02-17,"VfL Gummersbach","TuSpo Nürnberg","29:19","279a4bbd-395f-11ef-817b-eda1a7fb9e81"
1987,1987-09-12,"TV Großwallstadt","TBV Lemgo Lippe","23:16","33dffb0a-395f-11ef-9539-1147bfe3140c"
1987,1988-02-09,"TuSEM Essen","TSV Bayer Dormagen","17:13","2c537709-395f-11ef-9b6d-eda1a7fb9e81"
1986,1986-12-07,"MTSV Schwabing","VfL Hameln","27:18","4d4db280-395f-11ef-9570-113280a00fa0"
1987,1987-11-29,"MTSV Schwabing","TuSEM Essen","20:21","2bf9b063-395f-11ef-83f2-eda1a7fb9e81"
1987,1987-10-03,"FRISCH AUF! Göppingen","TuSpo Nürnberg","23:21","350514e4-395f-11ef-8ad4-1147bfe3140c"
1987,1988-01-31,"HSG Düsseldorf","TuSpo Nürnberg","24:16","2925bccb-395f-11ef-b605-eda1a7fb9e81"
1987,1988-04-09,"FRISCH AUF! Göppingen","TuS Hofweier","28:21","35a959a4-395f-11ef-88f7-1147bfe3140c"
1987,1988-02-10,"OSC Dortmund","TuS Hofweier","23:27","3720d1f3-395f-11ef-a413-1147bfe3140c"
1987,1987-09-13,"MTSV Schwabing","VfL Gummersbach","18:22","265e7d97-395f-11ef-a934-eda1a7fb9e81"
1987,1988-04-09,"VfL Gummersbach","TSV Bayer Dormagen","15:11","27f926fc-395f-11ef-8730-eda1a7fb9e81"
1987,1988-04-23,"TuSpo Nürnberg","MTSV Schwabing","18:14","38879a94-395f-11ef-a63d-1147bfe3140c"
1987,1987-10-03,"TSV Bayer Dormagen","MTSV Schwabing","22:23","32e45327-395f-11ef-8b1c-1147bfe3140c"
1987,1987-10-30,"OSC Dortmund","SG Wallau/Massenheim","18:16","35faa62b-395f-11ef-9e7f-1147bfe3140c"
1987,1988-01-31,"TuSEM Essen","FRISCH AUF! Göppingen","25:17","2c430f98-395f-11ef-bd05-eda1a7fb9e81"
1987,1988-01-03,"MTSV Schwabing","TuSpo Nürnberg","30:21","38647d17-395f-11ef-a0ca-1147bfe3140c"
1986,1986-09-21,"TSV Milbertshofen","SG Flensburg-Handewitt","27:17","44ca4157-395f-11ef-b129-bd8798c50695"
1986,1987-03-10,"HSG Düsseldorf","TuSEM Essen","21:27","401b37dd-395f-11ef-95c0-bd8798c50695"
1987,1987-11-28,"TuS Hofweier","FRISCH AUF! Göppingen","22:23","3534e422-395f-11ef-b74e-1147bfe3140c"
1987,1987-10-03,"VfL Gummersbach","HSG Düsseldorf","24:15","26951468-395f-11ef-bbbb-eda1a7fb9e81"
1987,1988-04-10,"HSG Düsseldorf","OSC Dortmund","21:19","29a813a1-395f-11ef-94ad-eda1a7fb9e81"
1987,1987-10-07,"OSC Dortmund","TV Großwallstadt","27:24","3417a4a2-395f-11ef-a24c-1147bfe3140c"
1987,1988-01-05,"TV Großwallstadt","VfL Gummersbach","23:20","27269e0c-395f-11ef-a8cd-eda1a7fb9e81"
1987,1988-02-17,"TuS Hofweier","MTSV Schwabing","24:20","3731a830-395f-11ef-aade-1147bfe3140c"
1987,1988-02-02,"TV Großwallstadt","TSV Bayer Dormagen","14:20","3355366f-395f-11ef-861d-1147bfe3140c"
1987,1988-05-01,"OSC Dortmund","VfL Gummersbach","18:18","28302423-395f-11ef-86b4-eda1a7fb9e81"
1987,1988-02-24,"THW Kiel","HSG Düsseldorf","18:18","295c3a90-395f-11ef-b94c-eda1a7fb9e81"
1987,1987-10-07,"SG Wallau/Massenheim","TSV Bayer Dormagen","20:19","32f5a0d9-395f-11ef-aae2-1147bfe3140c"
1986,1986-11-19,"TuS Schutterwald","TSV Milbertshofen","20:18","452d1300-395f-11ef-bb83-bd8798c50695"
1987,1987-09-11,"SG Wallau/Massenheim","FRISCH AUF! Göppingen","25:18","34f404a3-395f-11ef-ad0c-1147bfe3140c"
1987,1988-04-23,"TBV Lemgo Lippe","TSV Bayer Dormagen","19:17","33bb93db-395f-11ef-a822-1147bfe3140c"
1987,1988-02-21,"HSG Düsseldorf","TBV Lemgo Lippe","21:18","2947892e-395f-11ef-bb52-eda1a7fb9e81"
1987,1987-09-26,"TuSpo Nürnberg","TSV Milbertshofen","25:23","37e92ccf-395f-11ef-a88a-1147bfe3140c"
1987,1988-03-05,"TuS Hofweier","TuSEM Essen","15:15","2c759f57-395f-11ef-bd1f-eda1a7fb9e81"
1987,1988-04-17,"OSC Dortmund","TuSpo Nürnberg","17:22","3874617a-395f-11ef-8ab1-1147bfe3140c"
1987,1987-11-06,"SG Wallau/Massenheim","MTSV Schwabing","27:22","360aaf08-395f-11ef-b264-1147bfe3140c"
1987,1987-11-07,"TuSpo Nürnberg","TuS Hofweier","19:19","36f163f1-395f-11ef-a620-1147bfe3140c"
1987,1988-03-13,"TSV Milbertshofen","MTSV Schwabing","21:21","383db6e8-395f-11ef-be71-1147bfe3140c"
1987,1987-10-07,"FRISCH AUF! Göppingen","TSV Milbertshofen","22:21","3514c0a8-395f-11ef-9fae-1147bfe3140c"
1987,1988-03-06,"TSV Milbertshofen","VfL Gummersbach","17:17","27c4cd3d-395f-11ef-ae78-eda1a7fb9e81"
1987,1988-01-09,"TBV Lemgo Lippe","TuS Hofweier","20:19","37014b94-395f-11ef-821f-1147bfe3140c"
1987,1987-11-28,"TBV Lemgo Lippe","THW Kiel","19:25","2a6f0b2d-395f-11ef-828e-eda1a7fb9e81"
1987,1988-03-26,"TSV Bayer Dormagen","FRISCH AUF! Göppingen","20:15","33a94d56-395f-11ef-adc5-1147bfe3140c"
1987,1987-09-19,"TBV Lemgo Lippe","OSC Dortmund","22:14","3761b283-395f-11ef-8422-1147bfe3140c"
1987,1987-10-10,"VfL Gummersbach","FRISCH AUF! Göppingen","24:18","26bb5ce2-395f-11ef-91fe-eda1a7fb9e81"
1987,1988-04-23,"VfL Gummersbach","TV Großwallstadt","23:18","281d4980-395f-11ef-9772-eda1a7fb9e81"
